time,open,high,low,close,tick_volume,spread,real_volume
2025-10-06 20:00:00,3954.06,3958.91,3954.06,3956.96,1171,5,0
2025-10-06 20:15:00,3956.94,3957.77,3951.83,3951.94,1169,5,0
2025-10-06 20:30:00,3951.49,3956.19,3951.22,3955.11,1122,5,0
2025-10-06 20:45:00,3955.25,3958.11,3953.4,3957.84,1077,10,0
2025-10-06 21:00:00,3958.32,3959.7,3955.94,3957.46,1049,7,0
2025-10-06 21:15:00,3957.5,3958.99,3957.3,3957.97,941,12,0
2025-10-06 21:30:00,3957.99,3958.13,3956.11,3957.62,930,11,0
2025-10-06 21:45:00,3957.66,3960.59,3957.15,3958.37,942,14,0
2025-10-06 22:00:00,3958.25,3964.93,3958.25,3962.29,1049,5,0
2025-10-06 22:15:00,3962.23,3964.11,3960.84,3963.94,945,10,0
2025-10-06 22:30:00,3964.05,3964.64,3961.48,3962.43,977,11,0
2025-10-06 22:45:00,3962.42,3963.87,3958.47,3959.43,1105,5,0
2025-10-06 23:00:00,3959.43,3961.45,3958.69,3960.02,719,12,0
2025-10-06 23:15:00,3960.03,3961.39,3959.02,3959.66,557,14,0
2025-10-06 23:30:00,3959.71,3959.86,3957.44,3958.74,585,14,0
2025-10-06 23:45:00,3958.77,3962.34,3958.26,3960.95,498,14,0
2025-10-07 01:00:00,3959.12,3972.6,3958.52,3970.73,845,10,0
2025-10-07 01:15:00,3970.79,3976.21,3969.33,3973.24,1064,5,0
2025-10-07 01:30:00,3973.2,3973.2,3959.51,3963.7,1088,5,0
2025-10-07 01:45:00,3963.72,3969.19,3958.88,3963.38,1059,8,0
2025-10-07 02:00:00,3963.37,3965.73,3961.64,3964.23,917,15,0
2025-10-07 02:15:00,3964.25,3969.82,3964.25,3969.33,916,7,0
2025-10-07 02:30:00,3969.59,3972.37,3968.11,3971.77,923,12,0
2025-10-07 02:45:00,3971.72,3972.55,3967.74,3969.57,977,13,0
2025-10-07 03:00:00,3969.63,3972.37,3966.67,3971.04,1092,9,0
2025-10-07 03:15:00,3971.08,3977.35,3969.74,3974.07,1160,12,0
2025-10-07 03:30:00,3974.08,3977.48,3965.46,3966.03,1162,8,0
2025-10-07 03:45:00,3966.04,3967.46,3961.52,3962.66,1199,11,0
2025-10-07 04:00:00,3962.76,3963.42,3955.9,3961.82,1243,9,0
2025-10-07 04:15:00,3961.71,3963.8,3958.95,3959.39,1106,12,0
2025-10-07 04:30:00,3959.62,3961.1,3956.03,3959.83,1072,12,0
2025-10-07 04:45:00,3959.79,3959.79,3957.41,3958.14,920,10,0
2025-10-07 05:00:00,3958.14,3962.04,3957.49,3961.4,948,10,0
2025-10-07 05:15:00,3961.37,3965.33,3960.92,3964.7,930,13,0
2025-10-07 05:30:00,3964.72,3966.98,3963.76,3966.32,845,11,0
2025-10-07 05:45:00,3966.33,3966.88,3964.51,3964.84,822,14,0
2025-10-07 06:00:00,3964.71,3967.68,3962.87,3967.68,841,11,0
2025-10-07 06:15:00,3967.67,3969.78,3960.75,3963.48,1029,10,0
2025-10-07 06:30:00,3963.37,3972.85,3962.97,3972.19,1047,7,0
2025-10-07 06:45:00,3972.53,3974.59,3971.4,3973.3,976,14,0
2025-10-07 07:00:00,3973.43,3975.48,3971.52,3973.94,866,15,0
2025-10-07 07:15:00,3973.79,3975.37,3972.46,3973.62,781,15,0
2025-10-07 07:30:00,3973.56,3975.69,3973.17,3973.57,845,15,0
2025-10-07 07:45:00,3973.57,3976.89,3973.53,3975.95,948,7,0
2025-10-07 08:00:00,3975.71,3976.82,3960.39,3965.3,1113,12,0
2025-10-07 08:15:00,3964.79,3967.07,3960.73,3963.49,1131,14,0
2025-10-07 08:30:00,3963.62,3966.59,3961.03,3961.36,1124,11,0
2025-10-07 08:45:00,3961.58,3965.66,3960.68,3964.65,1030,5,0
2025-10-07 09:00:00,3964.67,3965.04,3959.79,3964.5,1086,11,0
2025-10-07 09:15:00,3964.51,3966.34,3960.95,3964.18,1016,13,0
2025-10-07 09:30:00,3964.13,3964.43,3955.93,3958.42,1067,10,0
2025-10-07 09:45:00,3958.55,3960.75,3953.88,3955.17,1119,15,0
2025-10-07 10:00:00,3955.25,3956.08,3949.87,3950.13,1267,11,0
2025-10-07 10:15:00,3950.2,3951.84,3944.0,3951.33,1313,5,0
2025-10-07 10:30:00,3951.37,3955.82,3948.51,3949.85,1230,8,0
2025-10-07 10:45:00,3949.82,3951.58,3943.19,3945.96,1216,10,0
2025-10-07 11:00:00,3945.91,3948.08,3940.96,3946.41,1277,9,0
2025-10-07 11:15:00,3946.25,3953.67,3945.15,3950.64,1220,5,0
2025-10-07 11:30:00,3950.63,3953.54,3950.43,3952.68,1095,6,0
2025-10-07 11:45:00,3952.69,3954.04,3950.36,3951.31,1025,5,0
2025-10-07 12:00:00,3951.27,3959.34,3951.14,3958.78,1037,15,0
2025-10-07 12:15:00,3958.8,3963.32,3957.48,3957.62,1116,8,0
2025-10-07 12:30:00,3957.68,3962.72,3957.68,3961.12,1075,10,0
2025-10-07 12:45:00,3961.03,3961.65,3955.15,3955.15,1013,14,0
2025-10-07 13:00:00,3955.04,3958.74,3954.11,3956.9,980,7,0
2025-10-07 13:15:00,3956.92,3959.78,3956.36,3956.79,886,14,0
2025-10-07 13:30:00,3956.77,3961.64,3956.35,3958.93,913,5,0
2025-10-07 13:45:00,3958.83,3962.82,3957.84,3960.09,873,5,0
2025-10-07 14:00:00,3960.22,3961.69,3959.16,3961.67,838,8,0
2025-10-07 14:15:00,3961.68,3961.94,3956.52,3957.71,924,12,0
2025-10-07 14:30:00,3957.9,3966.49,3956.46,3966.04,1000,13,0
2025-10-07 14:45:00,3965.87,3969.17,3962.67,3966.96,1076,11,0
2025-10-07 15:00:00,3966.8,3971.66,3966.8,3970.54,1121,5,0
2025-10-07 15:15:00,3970.37,3972.21,3964.28,3965.78,1208,13,0
2025-10-07 15:30:00,3965.8,3973.99,3965.05,3973.49,1218,8,0
2025-10-07 15:45:00,3973.42,3980.02,3971.57,3979.46,1234,7,0
2025-10-07 16:00:00,3979.25,3985.12,3978.64,3983.23,1264,10,0
2025-10-07 16:15:00,3983.32,3985.62,3977.37,3982.65,1262,10,0
2025-10-07 16:30:00,3982.81,3982.81,3970.55,3972.66,1357,7,0
2025-10-07 16:45:00,3972.71,3980.99,3972.2,3979.26,1300,14,0
2025-10-07 17:00:00,3978.98,3980.25,3969.75,3971.65,1349,5,0
2025-10-07 17:15:00,3971.58,3978.24,3969.16,3978.02,1289,5,0
2025-10-07 17:30:00,3978.06,3986.6,3977.67,3979.32,1333,5,0
2025-10-07 17:45:00,3979.77,3986.52,3979.71,3985.6,1293,7,0
2025-10-07 18:00:00,3985.61,3987.62,3979.2,3986.63,1350,5,0
2025-10-07 18:15:00,3986.66,3990.99,3984.67,3984.92,1295,5,0
2025-10-07 18:30:00,3984.95,3985.48,3971.36,3972.08,1303,5,0
2025-10-07 18:45:00,3972.01,3973.05,3961.92,3966.11,1402,5,0
2025-10-07 19:00:00,3966.42,3975.86,3963.22,3964.93,1347,6,0
2025-10-07 19:15:00,3964.96,3973.82,3964.29,3969.36,1294,5,0
2025-10-07 19:30:00,3969.59,3979.38,3968.64,3977.19,1216,5,0
2025-10-07 19:45:00,3977.02,3977.8,3971.48,3976.57,1192,8,0
2025-10-07 20:00:00,3976.59,3985.09,3976.45,3981.77,1155,8,0
2025-10-07 20:15:00,3981.55,3984.43,3980.07,3980.69,1188,7,0
2025-10-07 20:30:00,3981.37,3986.83,3980.67,3986.26,1153,5,0
2025-10-07 20:45:00,3986.27,3987.68,3980.65,3980.89,1178,5,0
2025-10-07 21:00:00,3980.96,3982.39,3974.26,3982.34,1234,6,0
2025-10-07 21:15:00,3982.37,3983.83,3979.7,3980.07,1115,8,0
2025-10-07 21:30:00,3979.72,3982.92,3978.42,3982.52,1104,5,0
2025-10-07 21:45:00,3982.51,3983.08,3979.75,3981.05,1005,5,0
2025-10-07 22:00:00,3981.0,3983.34,3978.65,3979.35,1040,5,0
2025-10-07 22:15:00,3979.37,3982.11,3978.97,3980.07,1037,5,0
2025-10-07 22:30:00,3980.06,3982.65,3979.33,3980.84,1086,12,0
2025-10-07 22:45:00,3980.8,3982.36,3979.26,3980.17,1003,12,0
2025-10-07 23:00:00,3980.33,3982.02,3980.22,3981.85,667,6,0
2025-10-07 23:15:00,3981.89,3983.38,3980.36,3982.53,651,11,0
2025-10-07 23:30:00,3982.5,3984.1,3981.76,3984.03,690,6,0
2025-10-07 23:45:00,3983.98,3986.51,3983.81,3984.23,706,7,0
2025-10-08 01:00:00,3984.87,3988.98,3983.27,3988.55,767,8,0
2025-10-08 01:15:00,3988.56,3990.7,3988.32,3990.38,732,5,0
2025-10-08 01:30:00,3990.28,3990.5,3988.6,3990.2,588,5,0
2025-10-08 01:45:00,3990.18,3990.25,3987.34,3989.53,611,13,0
2025-10-08 02:00:00,3989.58,3992.24,3989.48,3990.09,903,13,0
2025-10-08 02:15:00,3990.07,3992.2,3988.59,3989.1,923,12,0
2025-10-08 02:30:00,3989.08,3990.85,3988.42,3990.28,648,12,0
2025-10-08 02:45:00,3990.14,3995.93,3990.14,3994.35,1193,7,0
2025-10-08 03:00:00,3994.34,3997.48,3994.21,3996.86,1115,7,0
2025-10-08 03:15:00,3996.84,3999.23,3996.36,3998.6,989,12,0
2025-10-08 03:30:00,3998.62,3998.62,3989.57,3995.02,1424,12,0
2025-10-08 03:45:00,3994.93,3997.68,3991.96,3992.23,1158,15,0
2025-10-08 04:00:00,3992.32,3992.73,3984.6,3988.46,1506,15,0
2025-10-08 04:15:00,3988.53,3995.78,3984.89,3994.02,1393,8,0
2025-10-08 04:30:00,3994.21,3996.03,3991.02,3993.73,1350,7,0
2025-10-08 04:45:00,3993.73,4000.77,3993.6,4000.77,1208,5,0
2025-10-08 05:00:00,4000.6,4004.68,3995.65,4004.65,1347,9,0
2025-10-08 05:15:00,4004.61,4006.12,4002.32,4003.63,1303,11,0
2025-10-08 05:30:00,4003.7,4007.17,4003.6,4006.47,1060,13,0
2025-10-08 05:45:00,4006.53,4011.58,4006.02,4011.58,1158,9,0
2025-10-08 06:00:00,4011.5,4014.51,4010.06,4013.44,1271,6,0
2025-10-08 06:15:00,4013.38,4013.63,4008.88,4011.29,1121,10,0
2025-10-08 06:30:00,4011.32,4013.15,4010.39,4013.15,1050,14,0
2025-10-08 06:45:00,4013.07,4016.55,4011.41,4014.74,1229,5,0
2025-10-08 07:00:00,4014.91,4021.63,4014.74,4019.71,1270,5,0
2025-10-08 07:15:00,4019.71,4020.18,4017.83,4018.62,1001,5,0
2025-10-08 07:30:00,4018.54,4020.12,4017.09,4019.6,1040,13,0
2025-10-08 07:45:00,4019.58,4026.98,4018.59,4026.72,1296,5,0
2025-10-08 08:00:00,4026.53,4029.77,4024.55,4029.61,1173,5,0
2025-10-08 08:15:00,4029.73,4034.6,4028.92,4033.46,1250,10,0
2025-10-08 08:30:00,4033.49,4037.02,4030.0,4030.49,1313,5,0
2025-10-08 08:45:00,4030.49,4032.91,4028.19,4029.18,1318,9,0
2025-10-08 09:00:00,4029.63,4032.83,4026.68,4027.42,1350,5,0
2025-10-08 09:15:00,4027.55,4028.11,4021.47,4026.44,1454,13,0
2025-10-08 09:30:00,4026.48,4031.84,4025.53,4030.85,1295,12,0
2025-10-08 09:45:00,4030.85,4033.13,4029.75,4031.56,1196,5,0
2025-10-08 10:00:00,4031.28,4039.04,4030.15,4036.91,1393,7,0
2025-10-08 10:15:00,4036.82,4037.97,4031.87,4036.22,1307,5,0
2025-10-08 10:30:00,4036.32,4038.75,4034.69,4036.05,1200,8,0
2025-10-08 10:45:00,4036.04,4037.72,4031.0,4034.16,1278,9,0
2025-10-08 11:00:00,4034.62,4039.71,4033.17,4036.75,1323,7,0
2025-10-08 11:15:00,4036.73,4040.42,4034.97,4038.05,1170,5,0
2025-10-08 11:30:00,4038.1,4040.13,4036.52,4038.55,1034,13,0
2025-10-08 11:45:00,4038.61,4040.3,4036.33,4036.33,1213,5,0
2025-10-08 12:00:00,4036.3,4040.05,4033.21,4037.1,1121,5,0
2025-10-08 12:15:00,4037.08,4037.38,4034.99,4035.43,946,5,0
2025-10-08 12:30:00,4035.45,4040.19,4030.86,4040.13,1299,5,0
2025-10-08 12:45:00,4040.25,4049.56,4039.82,4049.34,1347,5,0
2025-10-08 13:00:00,4049.23,4049.61,4045.28,4046.53,1209,5,0
2025-10-08 13:15:00,4046.56,4046.76,4037.91,4040.4,1226,5,0
2025-10-08 13:30:00,4040.53,4041.38,4033.64,4037.0,1428,5,0
2025-10-08 13:45:00,4037.02,4038.32,4035.33,4037.06,1168,12,0
2025-10-08 14:00:00,4037.12,4037.24,4032.93,4036.27,1223,5,0
2025-10-08 14:15:00,4036.24,4036.96,4033.25,4034.67,1162,10,0
2025-10-08 14:30:00,4034.65,4038.14,4032.08,4035.17,1233,7,0
2025-10-08 14:45:00,4035.1,4038.06,4033.77,4037.91,1142,15,0
2025-10-08 15:00:00,4037.66,4046.48,4036.7,4045.19,1414,8,0
2025-10-08 15:15:00,4045.19,4046.32,4035.48,4040.35,1427,6,0
2025-10-08 15:30:00,4040.35,4041.04,4031.04,4033.97,1488,7,0
2025-10-08 15:45:00,4033.85,4040.61,4033.64,4039.98,1382,8,0
2025-10-08 16:00:00,4039.96,4049.45,4039.2,4046.2,1429,5,0
2025-10-08 16:15:00,4046.0,4047.05,4038.31,4038.62,1448,6,0
2025-10-08 16:30:00,4038.89,4039.53,4026.73,4030.01,1666,5,0
2025-10-08 16:45:00,4030.03,4039.88,4027.63,4038.28,1601,6,0
2025-10-08 17:00:00,4037.87,4044.7,4035.7,4042.55,1623,5,0
2025-10-08 17:15:00,4042.62,4046.19,4037.67,4044.58,1580,6,0
2025-10-08 17:30:00,4044.78,4045.3,4039.44,4042.2,1445,7,0
2025-10-08 17:45:00,4042.16,4048.97,4041.11,4048.22,1393,5,0
2025-10-08 18:00:00,4048.14,4050.69,4038.21,4039.69,1556,5,0
2025-10-08 18:15:00,4039.47,4045.67,4037.43,4044.48,1481,6,0
2025-10-08 18:30:00,4044.69,4048.14,4042.72,4046.06,1375,13,0
2025-10-08 18:45:00,4046.21,4048.32,4044.87,4045.68,1306,9,0
2025-10-08 19:00:00,4045.77,4056.37,4044.32,4055.32,1393,5,0
2025-10-08 19:15:00,4055.29,4056.02,4052.13,4055.63,1414,6,0
2025-10-08 19:30:00,4055.47,4059.25,4055.19,4058.08,1382,5,0
2025-10-08 19:45:00,4058.15,4058.89,4052.51,4056.58,1376,5,0
2025-10-08 20:00:00,4056.65,4058.03,4054.39,4054.66,1226,5,0
2025-10-08 20:15:00,4054.64,4055.96,4048.29,4048.93,1343,7,0
2025-10-08 20:30:00,4049.05,4050.68,4042.91,4049.6,1410,5,0
2025-10-08 20:45:00,4049.63,4053.76,4049.63,4050.93,1242,8,0
2025-10-08 21:00:00,4050.98,4053.19,4040.97,4042.53,1458,5,0
2025-10-08 21:15:00,4042.52,4049.48,4038.62,4048.5,1485,6,0
2025-10-08 21:30:00,4048.49,4049.96,4046.05,4047.84,1322,5,0
2025-10-08 21:45:00,4047.81,4050.54,4047.66,4049.89,1157,5,0
2025-10-08 22:00:00,4049.99,4054.51,4032.09,4041.54,1582,5,0
2025-10-08 22:15:00,4041.51,4048.34,4035.89,4044.77,1500,5,0
2025-10-08 22:30:00,4044.51,4044.78,4034.31,4037.7,1523,6,0
2025-10-08 22:45:00,4037.71,4045.99,4037.71,4044.93,1478,5,0
2025-10-08 23:00:00,4044.73,4046.56,4039.62,4042.06,1067,15,0
2025-10-08 23:15:00,4042.02,4045.13,4040.88,4043.98,753,13,0
2025-10-08 23:30:00,4043.96,4043.96,4038.72,4042.07,734,15,0
2025-10-08 23:45:00,4042.09,4044.89,4040.35,4041.33,784,16,0
2025-10-09 01:00:00,4040.24,4045.07,4015.41,4025.73,1193,5,0
2025-10-09 01:15:00,4025.81,4027.75,4023.26,4025.92,984,14,0
2025-10-09 01:30:00,4026.03,4028.05,4020.49,4022.73,912,13,0
2025-10-09 01:45:00,4022.79,4023.37,4021.02,4021.19,788,8,0
2025-10-09 02:00:00,4021.41,4021.91,4012.2,4020.55,1197,5,0
2025-10-09 02:15:00,4020.54,4021.48,4012.47,4013.87,1062,14,0
2025-10-09 02:30:00,4014.05,4019.39,4010.14,4010.31,1170,5,0
2025-10-09 02:45:00,4010.41,4014.96,4001.38,4011.74,1290,10,0
2025-10-09 03:00:00,4011.59,4018.98,4008.82,4018.37,1259,8,0
2025-10-09 03:15:00,4018.44,4027.71,4017.52,4027.09,1247,12,0
2025-10-09 03:30:00,4027.18,4027.87,4023.63,4025.55,1123,12,0
2025-10-09 03:45:00,4025.5,4025.95,4019.79,4022.77,1181,7,0
2025-10-09 04:00:00,4022.93,4024.49,4008.31,4019.2,1437,5,0
2025-10-09 04:15:00,4019.58,4032.62,4019.51,4031.34,1385,12,0
2025-10-09 04:30:00,4031.18,4036.28,4028.81,4033.13,1298,5,0
2025-10-09 04:45:00,4033.13,4033.18,4017.07,4019.7,1329,12,0
2025-10-09 05:00:00,4019.71,4020.81,4010.66,4013.7,1293,9,0
2025-10-09 05:15:00,4013.58,4014.9,4002.38,4013.1,1195,8,0
2025-10-09 05:30:00,4013.07,4017.75,4006.1,4017.67,1210,8,0
2025-10-09 05:45:00,4017.64,4021.16,4015.65,4018.65,1101,12,0
2025-10-09 06:00:00,4018.61,4024.56,4017.31,4020.29,1156,7,0
2025-10-09 06:15:00,4020.31,4025.03,4020.03,4024.51,1101,7,0
2025-10-09 06:30:00,4024.44,4029.49,4023.89,4028.35,998,12,0
2025-10-09 06:45:00,4028.43,4029.06,4025.31,4026.76,934,14,0
2025-10-09 07:00:00,4026.77,4033.03,4026.76,4032.85,955,11,0
2025-10-09 07:15:00,4032.85,4038.56,4032.0,4038.28,1038,7,0
2025-10-09 07:30:00,4038.35,4040.59,4036.22,4038.74,963,6,0
2025-10-09 07:45:00,4038.75,4041.01,4038.29,4039.03,914,7,0
2025-10-09 08:00:00,4039.02,4039.55,4034.26,4038.59,1043,10,0
2025-10-09 08:15:00,4038.61,4040.3,4036.73,4038.94,921,9,0
2025-10-09 08:30:00,4038.84,4043.68,4035.1,4038.85,1219,9,0
2025-10-09 08:45:00,4038.81,4041.48,4036.27,4039.77,1061,12,0
2025-10-09 09:00:00,4040.13,4040.94,4036.29,4037.7,1101,6,0
2025-10-09 09:15:00,4037.66,4039.26,4031.27,4031.61,1131,5,0
2025-10-09 09:30:00,4031.68,4035.93,4028.37,4030.25,1203,5,0
2025-10-09 09:45:00,4030.25,4030.32,4022.77,4026.25,1268,7,0
2025-10-09 10:00:00,4026.71,4032.9,4025.58,4027.38,1226,5,0
2025-10-09 10:15:00,4027.41,4031.63,4024.88,4028.8,1140,11,0
2025-10-09 10:30:00,4028.71,4030.4,4026.7,4028.83,1097,5,0
2025-10-09 10:45:00,4028.82,4032.47,4028.6,4031.54,1064,11,0
2025-10-09 11:00:00,4031.51,4035.21,4030.28,4034.5,1098,5,0
2025-10-09 11:15:00,4034.54,4038.06,4033.66,4036.75,1061,6,0
2025-10-09 11:30:00,4036.75,4040.09,4035.26,4038.28,1012,5,0
2025-10-09 11:45:00,4038.46,4040.26,4037.93,4038.1,913,8,0
2025-10-09 12:00:00,4038.12,4042.03,4036.51,4040.22,1073,5,0
2025-10-09 12:15:00,4040.22,4040.63,4037.77,4038.49,1017,5,0
2025-10-09 12:30:00,4038.47,4040.11,4034.23,4036.41,998,7,0
2025-10-09 12:45:00,4036.48,4038.0,4035.04,4037.43,933,13,0
2025-10-09 13:00:00,4037.49,4039.35,4036.35,4037.81,894,9,0
2025-10-09 13:15:00,4037.81,4039.3,4036.75,4038.66,803,6,0
2025-10-09 13:30:00,4038.7,4039.93,4038.0,4038.79,845,13,0
2025-10-09 13:45:00,4038.77,4044.31,4038.77,4044.23,962,5,0
2025-10-09 14:00:00,4044.21,4046.73,4037.45,4038.18,1158,7,0
2025-10-09 14:15:00,4038.18,4039.14,4033.59,4035.88,1048,6,0
2025-10-09 14:30:00,4035.9,4044.51,4035.9,4044.28,1036,5,0
2025-10-09 14:45:00,4044.79,4046.37,4043.07,4044.48,1119,5,0
2025-10-09 15:00:00,4044.13,4044.8,4039.96,4040.88,1115,5,0
2025-10-09 15:15:00,4040.89,4043.17,4037.44,4040.88,1132,5,0
2025-10-09 15:30:00,4040.9,4045.7,4039.97,4045.53,1140,8,0
2025-10-09 15:45:00,4045.49,4053.73,4041.87,4053.47,1278,5,0
2025-10-09 16:00:00,4053.57,4057.79,4050.92,4055.89,1370,8,0
2025-10-09 16:15:00,4055.7,4057.93,4048.68,4055.61,1304,8,0
2025-10-09 16:30:00,4056.22,4056.51,4031.1,4031.21,1419,5,0
2025-10-09 16:45:00,4031.6,4034.79,4017.22,4017.22,1395,5,0
2025-10-09 17:00:00,4017.29,4028.95,4012.88,4023.54,1480,5,0
2025-10-09 17:15:00,4023.9,4028.98,4006.95,4006.99,1390,5,0
2025-10-09 17:30:00,4007.0,4015.39,4004.07,4011.85,1410,5,0
2025-10-09 17:45:00,4011.86,4028.93,4007.58,4024.31,1384,5,0
2025-10-09 18:00:00,4023.23,4027.19,4018.13,4025.21,1388,5,0
2025-10-09 18:15:00,4025.39,4028.41,4016.32,4016.67,1330,5,0
2025-10-09 18:30:00,4016.65,4018.58,4006.65,4008.24,1380,5,0
2025-10-09 18:45:00,4008.09,4017.47,4007.75,4014.64,1302,9,0
2025-10-09 19:00:00,4014.44,4021.7,4013.93,4016.63,1260,5,0
2025-10-09 19:15:00,4016.7,4017.83,4009.91,4012.39,1282,12,0
2025-10-09 19:30:00,4011.85,4012.65,3976.4,3986.64,1446,5,0
2025-10-09 19:45:00,3985.74,3986.76,3963.92,3968.38,1373,5,0
2025-10-09 20:00:00,3968.86,3974.19,3951.06,3951.92,1358,5,0
2025-10-09 20:15:00,3952.11,3967.4,3944.81,3958.9,1419,5,0
2025-10-09 20:30:00,3959.9,3963.49,3955.86,3957.02,1343,5,0
2025-10-09 20:45:00,3956.91,3959.94,3945.19,3950.18,1324,5,0
2025-10-09 21:00:00,3949.97,3965.24,3949.6,3961.7,1321,5,0
2025-10-09 21:15:00,3961.71,3968.86,3960.54,3963.16,1274,5,0
2025-10-09 21:30:00,3963.03,3963.66,3955.9,3957.66,1172,7,0
2025-10-09 21:45:00,3957.69,3961.48,3956.34,3957.22,1181,5,0
2025-10-09 22:00:00,3957.52,3974.38,3955.36,3971.98,1255,5,0
2025-10-09 22:15:00,3972.32,3978.14,3969.41,3978.04,1269,5,0
2025-10-09 22:30:00,3978.07,3982.32,3976.92,3979.25,1258,5,0
2025-10-09 22:45:00,3979.1,3981.7,3971.94,3973.01,1268,5,0
2025-10-09 23:00:00,3973.31,3978.95,3973.31,3978.5,970,5,0
2025-10-09 23:15:00,3978.54,3978.84,3973.85,3976.64,826,6,0
2025-10-09 23:30:00,3976.65,3977.51,3973.06,3974.67,759,6,0
2025-10-09 23:45:00,3974.7,3976.81,3973.14,3975.91,635,6,0
2025-10-10 01:00:00,3974.93,3981.35,3958.55,3968.68,1019,9,0
2025-10-10 01:15:00,3968.68,3980.85,3968.68,3972.23,812,5,0
2025-10-10 01:30:00,3972.2,3976.68,3971.29,3975.2,726,6,0
2025-10-10 01:45:00,3975.18,3977.36,3974.0,3975.39,648,5,0
2025-10-10 02:00:00,3975.4,3978.49,3974.51,3975.14,713,5,0
2025-10-10 02:15:00,3975.12,3985.92,3975.0,3983.15,854,5,0
2025-10-10 02:30:00,3983.16,3988.52,3979.2,3988.22,1030,7,0
2025-10-10 02:45:00,3988.17,3990.79,3985.19,3989.98,1135,5,0
2025-10-10 03:00:00,3989.61,3992.37,3985.56,3990.51,1168,5,0
2025-10-10 03:15:00,3990.52,3993.1,3989.0,3991.56,1069,12,0
2025-10-10 03:30:00,3991.54,3993.08,3988.06,3992.85,1006,7,0
2025-10-10 03:45:00,3992.91,3994.38,3989.81,3991.02,1064,8,0
2025-10-10 04:00:00,3990.93,3992.44,3983.73,3984.83,1348,8,0
2025-10-10 04:15:00,3984.87,3984.95,3975.39,3981.54,1338,8,0
2025-10-10 04:30:00,3981.73,3981.73,3969.89,3974.42,1312,13,0
2025-10-10 04:45:00,3974.42,3981.15,3972.48,3973.25,1279,8,0
2025-10-10 05:00:00,3973.28,3982.24,3973.28,3982.05,1210,13,0
2025-10-10 05:15:00,3982.02,3985.72,3981.68,3984.25,1030,9,0
2025-10-10 05:30:00,3984.21,3986.79,3981.87,3982.86,1048,12,0
2025-10-10 05:45:00,3982.87,3984.61,3976.75,3978.66,1078,12,0
2025-10-10 06:00:00,3978.6,3979.28,3970.98,3971.28,1184,7,0
2025-10-10 06:15:00,3971.26,3974.39,3961.95,3970.28,1216,5,0
2025-10-10 06:30:00,3970.42,3973.96,3963.64,3964.34,1192,12,0
2025-10-10 06:45:00,3964.68,3966.98,3960.92,3962.01,1114,5,0
2025-10-10 07:00:00,3961.98,3964.54,3946.85,3947.87,1203,8,0
2025-10-10 07:15:00,3948.42,3959.03,3948.32,3958.92,1170,5,0
2025-10-10 07:30:00,3958.97,3964.08,3957.78,3963.54,1097,12,0
2025-10-10 07:45:00,3963.58,3966.77,3962.61,3966.39,1074,12,0
2025-10-10 08:00:00,3966.45,3972.67,3966.45,3972.25,1217,8,0
2025-10-10 08:15:00,3972.23,3977.75,3972.2,3972.61,1205,5,0
2025-10-10 08:30:00,3972.65,3974.98,3965.64,3974.85,1269,5,0
2025-10-10 08:45:00,3974.5,3977.05,3971.52,3974.79,1207,5,0
2025-10-10 09:00:00,3974.63,3976.1,3967.8,3971.22,1205,9,0
2025-10-10 09:15:00,3971.21,3973.4,3968.19,3971.77,1134,5,0
2025-10-10 09:30:00,3971.76,3976.12,3968.4,3972.48,1250,6,0
2025-10-10 09:45:00,3972.81,3973.31,3962.75,3968.15,1282,5,0
2025-10-10 10:00:00,3968.14,3968.49,3952.62,3958.71,1346,5,0
2025-10-10 10:15:00,3958.73,3966.29,3957.65,3964.91,1318,5,0
2025-10-10 10:30:00,3965.05,3966.81,3962.41,3964.79,1209,9,0
2025-10-10 10:45:00,3964.81,3976.13,3964.27,3971.99,1279,5,0
2025-10-10 11:00:00,3971.93,3988.36,3970.07,3988.14,1337,5,0
2025-10-10 11:15:00,3987.95,3988.69,3985.6,3986.72,1277,5,0
2025-10-10 11:30:00,3986.72,3990.43,3985.59,3990.41,1121,5,0
2025-10-10 11:45:00,3990.5,3994.84,3990.02,3991.98,1224,10,0
2025-10-10 12:00:00,3992.07,4001.64,3990.13,4000.58,1232,5,0
2025-10-10 12:15:00,4000.54,4001.21,3990.63,3996.25,1295,8,0
2025-10-10 12:30:00,3996.33,4003.65,3994.5,4002.57,1226,7,0
2025-10-10 12:45:00,4002.55,4006.78,3995.59,3995.87,1320,5,0
2025-10-10 13:00:00,3995.47,3997.48,3991.4,3992.89,1283,5,0
2025-10-10 13:15:00,3992.86,3999.18,3990.67,3998.77,1160,5,0
2025-10-10 13:30:00,3998.68,4000.09,3996.85,3998.12,1131,12,0
2025-10-10 13:45:00,3997.79,3999.94,3993.05,3994.0,1170,15,0
2025-10-10 14:00:00,3993.87,3999.61,3993.43,3998.35,1121,8,0
2025-10-10 14:15:00,3998.35,3999.72,3994.25,3996.91,1142,12,0
2025-10-10 14:30:00,3996.95,3998.55,3991.3,3992.29,1240,9,0
2025-10-10 14:45:00,3992.19,3995.15,3983.19,3987.04,1185,10,0
2025-10-10 15:00:00,3987.31,3991.36,3985.07,3988.47,1261,5,0
2025-10-10 15:15:00,3988.35,3993.5,3986.87,3991.48,1218,5,0
2025-10-10 15:30:00,3991.54,3991.75,3984.67,3986.2,1221,5,0
